Label,NodeID,Recente,Ancienne,periode
1,s3_f1,0.481721,0.831356,4
1,s3_f2,0.99633,0.83014,4
1,s3_h1,0.999082,0.83014,4
1,s3_h2,0.997935,0.829821,4
1,s4_f1,0.999449,0.829532,4
1,s4_f2,0.999082,0.830748,4
1,s4_h1,0.99633,0.830748,4
1,s4_h2,0.997935,0.654627,4
1,s1_f3,1,0.831356,4
1,s1_h3,0.999082,0.830748,4
1,s1_h4,0.996559,0.829076,4
1,s2_f3,1,0.831356,4
1,s2_h3,0.999082,0.830748,4
1,s2_h4,0.997935,0.829988,4
1,s3_f3,0.994494,0.827708,4
1,s3_h3,0.998165,0.83014,4
1,s3_h4,0.999312,0.8309,4
1,s4_f3,1,0.831356,4
1,s4_h3,0.993577,0.8271,4
1,s4_h4,0.997935,0.829988,4
1,s1_f4,0.998624,0.830556,4
1,s1_h5,0.995871,0.82862,4
1,s2_f4,0.998624,0.830333,4
1,s2_h5,0.998624,0.830444,4
1,s3_f4,0.998624,0.650977,4
1,s3_h5,0.995871,0.82862,4
1,s4_f4,0.998624,0.830556,4
1,s4_h5,0.998624,0.830444,4
1,s1_f5,0.997935,0.829988,4
1,s2_f5,0.999312,0.8309,4
1,s3_f5,0.996559,0.829076,4
0,s4_f5,0.997935,0.829988,4
1,s1_f1,1,0.901942,5
1,s1_f2,0.999082,0.694224,5
1,s1_h1,0,0.592109,5
1,s1_h2,0.999312,0.901602,5
1,s2_f1,1,0.901942,5
1,s2_f2,0.993577,0.897662,5
1,s2_h1,0.995412,0.897309,5
1,s2_h2,0.996559,0.899388,5
1,s3_f1,1,0.684777,5
1,s3_f2,0.998165,0.899813,5
1,s3_h1,0.999082,0.900967,5
1,s3_h2,0.997935,0.9003,5
1,s4_f1,1,0.900768,5
1,s4_f2,0.999082,0.90132,5
1,s4_h1,0.99633,0.900166,5
1,s4_h2,0.997935,0.798554,5
1,s1_f3,1,0.902058,5
0,s1_h3,0.999082,0.90132,5
1,s1_h4,0.996559,0.899291,5
1,s2_f3,1,0.902058,5
1,s2_h3,0.999082,0.90132,5
1,s2_h4,0.997935,0.900398,5
1,s3_f3,0.994494,0.897631,5
1,s3_h3,0.998165,0.900582,5
1,s3_h4,0.999312,0.901504,5
1,s4_f3,1,0.902058,5
1,s4_h3,0.993577,0.896893,5
1,s4_h4,0.997935,0.900398,5
1,s1_f4,0.998624,0.901016,5
1,s1_h5,0.995871,0.898738,5
1,s2_f4,0.998624,0.900886,5
1,s2_h5,0.998624,0.900951,5
1,s3_f4,0.998624,0.796723,5
1,s3_h5,0.995871,0.898738,5
1,s4_f4,0.998624,0.901016,5
1,s4_h5,0.998624,0.900951,5
1,s1_f5,0.997247,0.900398,5
1,s2_f5,1,0.901504,5
1,s3_f5,0.997247,0.899291,5
1,s4_f5,0.261524,0.900398,5
1,s1_f1,1,0.943052,6
0,s1_f2,0.999082,0.822031,6
1,s1_h1,0.999082,0.343876,6
1,s1_h2,0.999312,0.942565,6
1,s2_f1,1,0.943052,6
1,s2_f2,0.993577,0.937873,6
1,s2_h1,0.992659,0.938437,6
1,s2_h2,0.996559,0.940126,6
1,s3_f1,1,0.81693,6
1,s3_f2,0.998165,0.941045,6
1,s3_h1,0.998165,0.9421,6
1,s3_h2,0.997935,0.941232,6
1,s4_f1,1,0.942369,6
1,s4_f2,0.999082,0.942306,6
1,s4_h1,0.999082,0.940481,6
1,s4_h2,0.997935,0.882142,6
1,s1_f3,1,0.943119,6
1,s1_h3,0.0774968,0.942306,6
1,s1_h4,0.996559,0.940069,6
1,s2_f3,1,0.943119,6
1,s2_h3,0.999082,0.942306,6
1,s2_h4,0.997935,0.941289,6
1,s3_f3,0.994494,0.93824,6
1,s3_h3,0.99633,0.941492,6
1,s3_h4,0.999312,0.942509,6
1,s4_f3,1,0.943119,6
1,s4_h3,0.995412,0.937426,6
1,s4_h4,0.997935,0.941289,6
1,s1_f4,0.998624,0.941937,6
1,s1_h5,0.995871,0.939459,6
1,s2_f4,0.998624,0.941861,6
1,s2_h5,0.998624,0.941899,6
1,s3_f4,0.998624,0.881367,6
1,s3_h5,0.995871,0.939459,6
1,s4_f4,0.998624,0.941937,6
1,s4_h5,0.998624,0.941899,6
1,s1_f5,0.997935,0.941,6
1,s2_f5,0.999312,0.942797,6
1,s3_f5,0.996559,0.940358,6
1,s4_f5,0.997935,0.632559,6
1,s1_f1,1,0.966926,7
1,s1_f2,0.261524,0.896258,7
1,s1_h1,0.999082,0.618562,7
1,s1_h2,0.999312,0.966355,7
1,s2_f1,1,0.966926,7
1,s2_f2,0.995412,0.961226,7
1,s2_h1,0.992659,0.961169,7
1,s2_h2,0.996559,0.963785,7
1,s3_f1,1,0.893679,7
1,s3_f2,0.99633,0.964992,7
0,s3_h1,0.998165,0.965605,7
1,s3_h2,0.997935,0.965004,7
1,s4_f1,1,0.96653,7
1,s4_f2,0.999082,0.966108,7
1,s4_h1,0.999082,0.965049,7
1,s4_h2,0.997935,0.930687,7
1,s1_f3,1,0.966965,7
0.6,s1_h3,0.999082,0.579747,7
1,s1_h4,0.996559,0.963752,7
1,s2_f3,1,0.966965,7
1,s2_h3,0.999082,0.966108,7
1,s2_h4,0.997935,0.965037,7
1,s3_f3,0.994494,0.961824,7
1,s3_h3,0.998165,0.964482,7
1,s3_h4,0.999312,0.966323,7
1,s4_f3,1,0.966965,7
1,s4_h3,0.993577,0.961736,7
1,s4_h4,0.997935,0.965037,7
0,s1_f4,0.998624,0.965702,7
1,s1_h5,0.995871,0.963109,7
1,s2_f4,0.998624,0.965658,7
1,s2_h5,0.998624,0.96568,7
1,s3_f4,0.998624,0.930525,7
1,s3_h5,0.995871,0.963109,7
1,s4_f4,0.998624,0.965702,7
1,s4_h5,0.998624,0.96568,7
1,s1_f5,0.997935,0.96487,7
1,s2_f5,0.999312,0.96649,7
1,s3_f5,0.996559,0.963919,7
1,s4_f5,0.997935,0.785738,7
0,s1_f1,1,0.980792,8
0.6,s1_f2,0.999082,0.630155,8
0,s1_h1,1,0.77809,8
0.6,s1_h2,0.999312,0.980172,8
1,s2_f1,1,0.980792,8
1,s2_f2,0.993577,0.975558,8
1,s2_h1,0.991742,0.974371,8
1,s2_h2,0.996559,0.977525,8
1,s3_f1,1,0.938253,8
1,s3_f2,0.998165,0.97813,8
1,s3_h1,0,0.979255,8
1,s3_h2,0.997935,0.97881,8
1,s4_f1,1,0.980562,8
1,s4_f2,0.999082,0.979932,8
1,s4_h1,1,0.979317,8
1,s4_h2,0.997935,0.95888,8
1,s1_f3,1,0.980815,8
1,s1_h3,0.701554,0.755547,8
1,s1_h4,0.996559,0.977506,8
1,s2_f3,1,0.980815,8
1,s2_h3,0.999082,0.979932,8
1,s2_h4,0.997935,0.978829,8
1,s3_f3,0.994494,0.97552,8
0,s3_h3,0.998165,0.978603,8
1,s3_h4,0.999312,0.980153,8
1,s4_f3,1,0.980815,8
1,s4_h3,0.993577,0.975085,8
1,s4_h4,0.997935,0.978829,8
1,s1_f4,0,0.979504,8
0.6,s1_h5,0.995871,0.976844,8
1,s2_f4,1,0.979478,8
1,s2_h5,0.998624,0.979491,8
1,s3_f4,1,0.959074,8
1,s3_h5,0.995871,0.976844,8
0.6,s4_f4,0.997247,0.979504,8
1,s4_h5,0.998624,0.979491,8
0,s1_f5,0.997935,0.978732,8
1,s2_f5,0.999312,0.98025,8
1,s3_f5,0.996559,0.977603,8
1,s4_f5,0.997935,0.874699,8
1,s1_f1,0,0.988845,9
1,s1_f2,0.38464,0.784822,9
1,s1_h1,0,0.871122,9
1,s1_h2,0.490324,0.988196,9
1,s2_f1,1,0.988845,9
1,s2_f2,0.995412,0.983112,9
1,s2_h1,0.995412,0.981653,9
1,s2_h2,0.99633,0.985505,9
1,s3_f1,1,0.964139,9
1,s3_f2,0.99633,0.986529,9
1,s3_h1,0.999082,0.568716,9
1,s3_h2,0.998165,0.986828,9
1,s4_f1,1,0.988711,9
1,s4_f2,0.999082,0.987961,9
1,s4_h1,0.99633,0.987988,9
1,s4_h2,0.998165,0.975253,9
1,s1_f3,1,0.988858,9
1,s1_h3,0.998165,0.732912,9
1,s1_h4,0.998165,0.985494,9
1,s2_f3,1,0.988858,9
1,s2_h3,0.998165,0.987961,9
1,s2_h4,0.999633,0.986839,9
1,s3_f3,0.994494,0.983475,9
1,s3_h3,0.0774968,0.986804,9
1,s3_h4,0.999266,0.988185,9
1,s4_f3,1,0.988858,9
1,s4_h3,0.99633,0.982837,9
1,s4_h4,0.999633,0.986839,9
1,s1_f4,0.998624,0.568861,9
1,s1_h5,0.698343,0.984821,9
1,s2_f4,0.998624,0.988082,9
1,s2_h5,0.998624,0.987512,9
1,s3_f4,0.998624,0.976232,9
1,s3_h5,0.995871,0.984821,9
0.6,s4_f4,0.701096,0.986942,9
1,s4_h5,0.998624,0.987512,9
1,s1_f5,0,0.986783,9
1,s2_f5,1,0.988242,9
1,s3_f5,0.997247,0.98555,9
1,s4_f5,0.997247,0.926364,9
1,s1_f1,1,0.574286,10
1,s1_f2,1,0.617051,10
0.4,s1_h1,0.999082,0.505917,10
1,s1_h2,0.999312,0.77947,10
1,s2_f1,1,0.993521,10
1,s2_f2,0.999449,0.988269,10
1,s2_h1,0.992659,0.987422,10
1,s2_h2,0.996559,0.990043,10
1,s3_f1,1,0.979173,10
1,s3_f2,1,0.990638,10
1,s3_h1,0.998165,0.749141,10
1,s3_h2,0.997935,0.991581,10
1,s4_f1,1,0.993444,10
1,s4_f2,1,0.992623,10
1,s4_h1,0.999082,0.991485,10
1,s4_h2,0.997935,0.984859,10
1,s1_f3,1,0.993529,10
0.2,s1_h3,0.999082,0.844115,10
1,s1_h4,1,0.990806,10
1,s2_f3,1,0.993529,10
1,s2_h3,0.999082,0.992239,10
1,s2_h4,1,0.992203,10
1,s3_f3,0.994494,0.988095,10
1,s3_h3,0.998165,0.60559,10
1,s3_h4,1,0.992831,10
1,s4_f3,1,0.993529,10
1,s4_h3,0.993577,0.988494,10
1,s4_h4,1,0.992203,10
0,s1_f4,0.998394,0.749033,10
1,s1_h5,0.995871,0.864719,10
1,s2_f4,0.998853,0.992501,10
1,s2_h5,0.998624,0.99217,10
1,s3_f4,0.998853,0.985619,10
1,s3_h5,0.995871,0.989453,10
1,s4_f4,0.701784,0.867105,10
1,s4_h5,0.998624,0.99217,10
1,s1_f5,0.997935,0.573088,10
1,s2_f5,0.999312,0.993171,10
1,s3_f5,0.996559,0.990454,10
1,s4_f5,0.997935,0.956081,10
1,s1_f1,1,0.75276,11
1,s1_f2,1,0.777597,11
0.4,s1_h1,0.284464,0.712669,11
1,s1_h2,0.999312,0.871636,11
1,s2_f1,1,0.996237,11
1,s2_f2,1,0.992956,11
1,s2_h1,0.995412,0.989617,11
1,s2_h2,0.996559,0.992775,11
1,s3_f1,1,0.987905,11
0,s3_f2,1,0.994563,11
1,s3_h1,0.999082,0.853541,11
0,s3_h2,0.997935,0.994245,11
1,s4_f1,1,0.996192,11
1,s4_f2,1,0.995716,11
1,s4_h1,0.99633,0.99467,11
1,s4_h2,0.997935,0.990341,11
0,s1_f3,1,0.996242,11
1,s1_h3,0.261524,0.909083,11
1,s1_h4,1,0.99466,11
1,s2_f3,1,0.996242,11
1,s2_h3,0.999082,0.995108,11
1,s2_h4,1,0.995472,11
1,s3_f3,0.994494,0.990778,11
1,s3_h3,0.99633,0.770171,11
1,s3_h4,1,0.995836,11
1,s4_f3,1,0.996242,11
1,s4_h3,0.995412,0.990625,11
1,s4_h4,1,0.995472,11
0.4,s1_f4,0,0.853574,11
0,s1_h5,0.995871,0.919703,11
1,s2_f4,1,0.995164,11
1,s2_h5,0.998624,0.994876,11
1,s3_f4,1,0.991167,11
1,s3_h5,0.995871,0.992144,11
1,s4_f4,0.997247,0.797797,11
1,s4_h5,0.998624,0.994876,11
0,s1_f5,0.997935,0.751199,11
1,s2_f5,0.999312,0.995745,11
1,s3_f5,0.996559,0.993013,11
1,s4_f5,0.997935,0.973628,11
1,s1_f1,1,0.856412,12
0,s1_f2,1,0.870836,12
0,s1_h1,0.326673,0.53315,12
1,s1_h2,1,0.925162,12
1,s2_f1,1,0.997815,12
1,s2_f2,1,0.995909,12
1,s2_h1,0.995412,0.992047,12
1,s2_h2,0.997247,0.994361,12
1,s3_f1,1,0.992975,12
1,s3_f2,0.261524,0.996842,12
1,s3_h1,0.999082,0.914557,12
0,s3_h2,0,0.995792,12
0.6,s4_f1,1,0.997789,12
1,s4_f2,1,0.997512,12
1,s4_h1,0.99633,0.995366,12
1,s4_h2,0.997247,0.993525,12
1,s1_f3,0,0.997817,12
0,s1_h3,0.999082,0.637603,12
1,s1_h4,1,0.996899,12
1,s2_f3,1,0.997817,12
1,s2_h3,0.999082,0.996774,12
1,s2_h4,1,0.99737,12
1,s3_f3,0.994494,0.992336,12
1,s3_h3,0.998165,0.864985,12
1,s3_h4,1,0.997582,12
1,s4_f3,1,0.997817,12
1,s4_h3,0.993577,0.992632,12
1,s4_h4,1,0.99737,12
0,s1_f4,0.278959,0.495725,12
0,s1_h5,0.261524,0.951635,12
1,s2_f4,0.999082,0.997192,12
1,s2_h5,1,0.996447,12
1,s3_f4,0.999082,0.99487,12
1,s3_h5,0.997247,0.993706,12
1,s4_f4,0.998165,0.881413,12
1,s4_h5,0.997247,0.996447,12
0,s1_f5,0.261524,0.85464,12
1,s2_f5,1,0.997241,12
1,s3_f5,0.997247,0.9945,12
1,s4_f5,0.997247,0.983818,12
1,s1_f1,1,0.916609,13
0,s1_f2,0,0.924986,13
1,s1_h1,0,0.446588,13
1,s1_h2,1,0.956537,13
1,s2_f1,1,0.998731,13
1,s2_f2,1,0.997624,13
1,s2_h1,0.995412,0.993458,13
1,s2_h2,0.997247,0.995571,13
1,s3_f1,1,0.99592,13
1,s3_f2,1,0.688571,13
0,s3_h1,0.999082,0.949993,13
1,s3_h2,0,0.57832,13
1,s4_f1,0.385924,0.998716,13
1,s4_f2,1,0.998555,13
1,s4_h1,0.99633,0.99577,13
1,s4_h2,0.997247,0.995085,13
1,s1_f3,1,0.579497,13
0.4,s1_h3,0.261524,0.789148,13
1,s1_h4,1,0.998199,13
1,s2_f3,1,0.998732,13
1,s2_h3,0.999082,0.997742,13
1,s2_h4,1,0.998473,13
1,s3_f3,0.995871,0.993241,13
1,s3_h3,0.99633,0.920819,13
1,s3_h4,1,0.998596,13
1,s4_f3,1,0.998732,13
1,s4_h3,0.995412,0.993028,13
1,s4_h4,1,0.998473,13
1,s1_f4,0.261524,0.404849,13
1,s1_h5,0.261524,0.662316,13
1,s2_f4,0.999082,0.997984,13
1,s2_h5,1,0.997937,13
0,s3_f4,0.999082,0.996636,13
1,s3_h5,0.997247,0.995191,13
1,s4_f4,0.998165,0.93036,13
1,s4_h5,0.997247,0.996783,13
0,s1_f5,0,0.605985,13
1,s2_f5,1,0.998397,13
1,s3_f5,0.997247,0.995652,13
1,s4_f5,0.997247,0.989448,13
1,s1_f1,1,0.95157,14
0.2,s1_f2,0,0.537199,14
0.2,s1_h1,1,0.259362,14
1,s1_h2,0.998532,0.974758,14
1,s2_f1,1,0.999263,14
1,s2_f2,1,0.99862,14
1,s2_h1,0.991742,0.994277,14
1,s2_h2,0.995779,0.996274,14
1,s3_f1,1,0.997631,14
1,s3_f2,1,0.819133,14
1,s3_h1,0,0.970573,14
1,s3_h2,0.999266,0.335868,14
1,s4_f1,1,0.741812,14
1,s4_f2,1,0.999161,14
1,s4_h1,1,0.996005,14
1,s4_h2,0.999266,0.995992,14
1,s1_f3,1,0.755787,14
0.6,s1_h3,0.281597,0.567949,14
1,s1_h4,1,0.998954,14
1,s2_f3,1,0.999264,14
1,s2_h3,0.999082,0.998304,14
1,s2_h4,1,0.999113,14
1,s3_f3,0.997247,0.994343,14
1,s3_h3,0.99633,0.952476,14
1,s3_h4,1,0.999184,14
1,s4_f3,1,0.999264,14
1,s4_h3,0.995412,0.994027,14
1,s4_h4,1,0.999113,14
1,s1_f4,1,0.344762,14
0,s1_h5,0.995871,0.49429,14
1,s2_f4,0.998073,0.998445,14
1,s2_h5,0.998624,0.998802,14
0,s3_f4,0,0.997662,14
1,s3_h5,0.995871,0.996053,14
1,s4_f4,1,0.958786,14
1,s4_h5,0.998624,0.996977,14
1,s1_f5,0,0.351934,14
1,s2_f5,1,0.999069,14
0.2,s3_f5,0.997247,0.996321,14
1,s4_f5,0.997247,0.992718,14
1,s1_f1,1,0.971873,15
0,s1_f2,0.484473,0.311986,15
1,s1_h1,0.483556,0.569864,15
1,s1_h2,1,0.984725,15
1,s2_f1,1,0.999572,15
1,s2_f2,1,0.999199,15
1,s2_h1,0.992659,0.993214,15
1,s2_h2,0.999174,0.996066,15
1,s3_f1,1,0.998624,15
1,s3_f2,1,0.894959,15
1,s3_h1,0.998165,0.563674,15
1,s3_h2,1,0.613988,15
1,s4_f1,1,0.850053,15
1,s4_f2,1,0.999513,15
0.4,s4_h1,0.999082,0.99768,15
1,s4_h2,1,0.997364,15
1,s1_f3,1,0.85817,15
0.2,s1_h3,0.701554,0.4479,15
1,s1_h4,1,0.999393,15
1,s2_f3,1,0.999572,15
1,s2_h3,0.999082,0.99863,15
1,s2_h4,1,0.999485,15
1,s3_f3,1,0.995561,15
1,s3_h3,0.998165,0.970861,15
1,s3_h4,1,0.999526,15
1,s4_f3,1,0.999572,15
1,s4_h3,0.993577,0.994608,15
1,s4_h4,1,0.999485,15
1,s1_f4,1,0.619461,15
1,s1_h5,0,0.70457,15
1,s2_f4,1,0.998289,15
1,s2_h5,1,0.998727,15
0,s3_f4,0.261524,0.579406,15
1,s3_h5,0.997247,0.995977,15
1,s4_f4,1,0.976064,15
0,s4_h5,0.997247,0.997668,15
1,s1_f5,0.999082,0.204391,15
1,s2_f5,0.998165,0.999459,15
1,s3_f5,0.261524,0.996709,15
1,s4_f5,0.999082,0.994617,15
1,s1_f1,1,0.983665,16
0.6,s1_f2,0,0.384299,16
1,s1_h1,0.99633,0.533681,16
1,s1_h2,1,0.991129,16
1,s2_f1,1,0.999751,16
1,s2_f2,1,0.999535,16
1,s2_h1,0.995412,0.992981,16
1,s2_h2,1,0.997369,16
1,s3_f1,1,0.999201,16
1,s3_f2,1,0.938996,16
1,s3_h1,0.999082,0.745828,16
1,s3_h2,1,0.775818,16
1,s4_f1,1,0.912916,16
1,s4_f2,1,0.999717,16
0,s4_h1,0.277582,0.998268,16
1,s4_h2,1,0.998469,16
1,s1_f3,1,0.91763,16
0,s1_h3,0.483556,0.554241,16
1,s1_h4,1,0.999647,16
1,s2_f3,1,0.999752,16
1,s2_h3,0.999082,0.99882,16
1,s2_h4,1,0.999701,16
1,s3_f3,1,0.997422,16
1,s3_h3,0.998165,0.982308,16
1,s3_h4,1,0.999725,16
1,s4_f3,1,0.999752,16
1,s4_h3,0.993577,0.994176,16
1,s4_h4,1,0.999701,16
0,s1_f4,1,0.778997,16
0,s1_h5,0.995412,0.409189,16
1,s2_f4,1,0.999006,16
1,s2_h5,0.999082,0.999261,16
1,s3_f4,0.0774968,0.446139,16
1,s3_h5,0.99633,0.996509,16
1,s4_f4,1,0.986099,16
1,s4_h5,0.261524,0.997491,16
0.6,s1_f5,0.997935,0.537554,16
1,s2_f5,0.999312,0.998917,16
1,s3_f5,0.996559,0.688493,16
1,s4_f5,0.997935,0.996489,16
1,s1_f1,1,0.990513,17
1,s1_f2,0.702472,0.223187,17
0,s1_h1,0.99633,0.72764,17
1,s1_h2,1,0.994848,17
1,s2_f1,1,0.999856,17
1,s2_f2,1,0.99973,17
1,s2_h1,0.995412,0.994,17
1,s2_h2,1,0.998472,17
0.4,s3_f1,1,0.999536,17
0,s3_f2,1,0.964571,17
1,s3_h1,0.999082,0.852001,17
1,s3_h2,1,0.869803,17
1,s4_f1,1,0.949425,17
1,s4_f2,1,0.999836,17
1,s4_h1,0,0.696131,17
1,s4_h2,1,0.999111,17
1,s1_f3,1,0.952162,17
0.2,s1_h3,0.261524,0.524607,17
1,s1_h4,1,0.999795,17
1,s2_f3,1,0.999856,17
1,s2_h3,0.999082,0.99893,17
1,s2_h4,1,0.999826,17
1,s3_f3,1,0.998503,17
1,s3_h3,0.99633,0.988956,17
1,s3_h4,1,0.99984,17
1,s4_f3,1,0.999856,17
1,s4_h3,0.995412,0.993925,17
1,s4_h4,1,0.999826,17
1,s1_f4,0.261524,0.871649,17
1,s1_h5,0.261524,0.654955,17
1,s2_f4,1,0.999423,17
1,s2_h5,1,0.999186,17
1,s3_f4,1,0.291591,17
1,s3_h5,0.997247,0.996434,17
1,s4_f4,1,0.991927,17
1,s4_h5,0.997247,0.688948,17
1,s1_f5,0.700407,0.730562,17
1,s2_f5,0.999312,0.999082,17
1,s3_f5,0.996559,0.817645,17
1,s4_f5,0.997935,0.997095,17
1,s1_f1,1,0.99449,18
0,s1_f2,1,0.42412,18
0,s1_h1,0.261524,0.840284,18
0,s1_h2,1,0.997008,18
1,s2_f1,1,0.999916,18
1,s2_f2,1,0.999843,18
1,s2_h1,0.995412,0.994592,18
1,s2_h2,1,0.999113,18
1,s3_f1,0.318874,0.99973,18
1,s3_f2,0,0.979424,18
1,s3_h1,0.999082,0.913663,18
1,s3_h2,1,0.924386,18
0,s4_f1,1,0.970628,18
1,s4_f2,1,0.999905,18
1,s4_h1,0.99633,0.404288,18
1,s4_h2,1,0.999484,18
0,s1_f3,1,0.972218,18
0.4,s1_h3,0.261524,0.414313,18
1,s1_h4,1,0.999881,18
1,s2_f3,1,0.999916,18
1,s2_h3,0.999082,0.998994,18
1,s2_h4,1,0.999899,18
1,s3_f3,1,0.99913,18
1,s3_h3,0.99633,0.992047,18
0.6,s3_h4,1,0.999907,18
1,s4_f3,1,0.999916,18
1,s4_h3,0.995412,0.994548,18
1,s4_h4,1,0.999899,18
1,s1_f4,1,0.615863,18
0,s1_h5,0.995871,0.490015,18
1,s2_f4,1,0.999665,18
1,s2_h5,0.998624,0.999527,18
0.6,s3_f4,1,0.588581,18
1,s3_h5,0.995871,0.996775,18
1,s4_f4,1,0.995311,18
1,s4_h5,0.998624,0.818198,18
0.4,s1_f5,0.997935,0.71792,18
1,s2_f5,0.999312,0.999179,18
1,s3_f5,0.996559,0.892652,18
1,s4_f5,0.997935,0.997448,18
1,s1_f1,1,0.9968,19
0.2,s1_f2,0.261524,0.66555,19
0.2,s1_h1,0.0774968,0.597647,19
0,s1_h2,0,0.998262,19
1,s2_f1,1,0.999951,19
1,s2_f2,1,0.999909,19
1,s2_h1,0.995412,0.994936,19
1,s2_h2,1,0.999485,19
1,s3_f1,1,0.714291,19
1,s3_f2,1,0.568814,19
1,s3_h1,0.999082,0.949474,19
1,s3_h2,1,0.956086,19
1,s4_f1,0.261524,0.982942,19
1,s4_f2,1,0.999945,19
1,s4_h1,0.99633,0.652493,19
1,s4_h2,1,0.9997,19
1,s1_f3,0,0.983865,19
1,s1_h3,0.280564,0.350259,19
1,s1_h4,1,0.999931,19
1,s2_f3,1,0.999951,19
1,s2_h3,0.999082,0.999031,19
1,s2_h4,1,0.999941,19
